,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
4929,2017,7,25,9,30,405,350,72,0.0,18.0,39.78
4930,2017,7,25,10,30,257,246,13,0.0,19.0,30.22
4931,2017,7,25,11,30,271,258,14,0.0,20.0,23.64
4932,2017,7,25,12,30,372,349,25,0.0,20.0,22.96
4933,2017,7,25,13,30,612,438,197,0.0,20.0,28.61
4934,2017,7,25,14,30,426,365,77,0.0,19.0,37.78
4935,2017,7,25,15,30,476,294,273,0.0,18.0,48.38
4936,2017,7,25,16,30,290,219,139,0.0,17.0,59.48
4937,2017,7,25,17,30,11,11,0,0.0,17.0,70.60000000000001
4938,2017,7,25,18,30,97,41,376,0.0,16.0,81.44
4939,2017,7,25,19,30,0,0,0,0.0,15.0,91.69
4940,2017,7,25,20,30,0,0,0,0.0,15.0,100.99
4941,2017,7,25,21,30,0,0,0,0.0,14.0,108.89
4942,2017,7,25,22,30,0,0,0,0.0,14.0,114.81
4943,2017,7,25,23,30,0,0,0,0.0,13.0,118.15
4944,2017,7,26,0,30,0,0,0,0.0,12.0,118.47
4945,2017,7,26,1,30,0,0,0,0.0,12.0,115.72
4946,2017,7,26,2,30,0,0,0,0.0,11.0,110.28
4947,2017,7,26,3,30,0,0,0,0.0,11.0,102.74
4948,2017,7,26,4,30,0,0,0,0.0,11.0,93.69
4949,2017,7,26,5,30,68,34,309,0.0,12.0,83.60000000000001
4950,2017,7,26,6,30,240,66,589,0.0,14.0,72.86
4951,2017,7,26,7,30,259,200,124,0.0,15.0,61.78
4952,2017,7,26,8,30,330,279,80,0.0,17.0,50.66
4953,2017,7,26,9,30,384,339,59,0.0,18.0,39.93
4954,2017,7,26,10,30,677,402,318,0.0,19.0,30.39
4955,2017,7,26,11,30,734,404,360,0.0,20.0,23.86
4956,2017,7,26,12,30,711,447,287,0.0,21.0,23.18
4957,2017,7,26,13,30,285,272,15,0.0,21.0,28.79
4958,2017,7,26,14,30,367,333,43,0.0,21.0,37.93
4959,2017,7,26,15,30,305,274,46,0.0,20.0,48.52
4960,2017,7,26,16,30,354,201,301,0.0,19.0,59.61
4961,2017,7,26,17,30,236,118,356,0.0,18.0,70.74
4962,2017,7,26,18,30,81,54,190,0.0,17.0,81.59
4963,2017,7,26,19,30,0,0,0,0.0,16.0,91.85
4964,2017,7,26,20,30,0,0,0,0.0,16.0,101.17
4965,2017,7,26,21,30,0,0,0,0.0,15.0,109.08
4966,2017,7,26,22,30,0,0,0,0.0,15.0,115.02
4967,2017,7,26,23,30,0,0,0,0.0,15.0,118.37
4968,2017,7,27,0,30,0,0,0,0.0,15.0,118.69
4969,2017,7,27,1,30,0,0,0,0.0,14.0,115.93
4970,2017,7,27,2,30,0,0,0,0.0,14.0,110.48
4971,2017,7,27,3,30,0,0,0,0.0,14.0,102.92
4972,2017,7,27,4,30,0,0,0,0.0,14.0,93.85
4973,2017,7,27,5,30,29,29,0,0.0,15.0,83.75
4974,2017,7,27,6,30,110,104,22,0.0,16.0,73.0
4975,2017,7,27,7,30,174,165,17,0.0,17.0,61.92
4976,2017,7,27,8,30,182,179,5,0.0,19.0,50.8
4977,2017,7,27,9,30,170,166,5,0.0,20.0,40.08
4978,2017,7,27,10,30,114,114,0,0.0,21.0,30.57
4979,2017,7,27,11,30,249,237,13,0.0,22.0,24.07
4980,2017,7,27,12,30,384,358,27,0.0,21.0,23.4
4981,2017,7,27,13,30,362,338,27,0.0,21.0,28.98
4982,2017,7,27,14,30,560,377,233,0.0,21.0,38.09
4983,2017,7,27,15,30,530,258,412,0.0,21.0,48.67
4984,2017,7,27,16,30,427,159,532,0.0,21.0,59.76
4985,2017,7,27,17,30,249,111,419,0.0,20.0,70.89
4986,2017,7,27,18,30,83,54,206,0.3,18.0,81.74
4987,2017,7,27,19,30,0,0,0,0.6000000000000001,17.0,92.02
4988,2017,7,27,20,30,0,0,0,0.6000000000000001,17.0,101.35
4989,2017,7,27,21,30,0,0,0,0.6000000000000001,17.0,109.28
4990,2017,7,27,22,30,0,0,0,0.6000000000000001,17.0,115.24
4991,2017,7,27,23,30,0,0,0,0.7000000000000001,16.0,118.6
4992,2017,7,28,0,30,0,0,0,0.7000000000000001,15.0,118.92
4993,2017,7,28,1,30,0,0,0,0.5,15.0,116.15
4994,2017,7,28,2,30,0,0,0,0.1,15.0,110.68
4995,2017,7,28,3,30,0,0,0,0.0,14.0,103.1
4996,2017,7,28,4,30,0,0,0,0.0,14.0,94.01
4997,2017,7,28,5,30,31,31,0,0.0,16.0,83.9
4998,2017,7,28,6,30,115,105,33,0.0,17.0,73.15
4999,2017,7,28,7,30,333,178,330,0.0,19.0,62.06
5000,2017,7,28,8,30,522,211,493,0.0,20.0,50.94
5001,2017,7,28,9,30,621,312,405,0.0,21.0,40.24
5002,2017,7,28,10,30,727,352,436,0.0,21.0,30.76
5003,2017,7,28,11,30,664,457,226,0.0,22.0,24.29
5004,2017,7,28,12,30,713,446,291,0.0,23.0,23.63
5005,2017,7,28,13,30,667,421,282,0.0,22.0,29.18
5006,2017,7,28,14,30,579,370,266,0.0,22.0,38.26
5007,2017,7,28,15,30,579,195,583,0.0,21.0,48.82
5008,2017,7,28,16,30,358,196,322,0.0,20.0,59.91
5009,2017,7,28,17,30,236,103,410,0.0,19.0,71.04
5010,2017,7,28,18,30,80,46,242,0.0,17.0,81.9
5011,2017,7,28,19,30,0,0,0,0.0,17.0,92.19
5012,2017,7,28,20,30,0,0,0,0.0,16.0,101.54
5013,2017,7,28,21,30,0,0,0,0.0,16.0,109.49
5014,2017,7,28,22,30,0,0,0,0.0,15.0,115.46
5015,2017,7,28,23,30,0,0,0,0.0,14.0,118.83
5016,2017,7,29,0,30,0,0,0,0.0,14.0,119.15
5017,2017,7,29,1,30,0,0,0,0.0,14.0,116.37
5018,2017,7,29,2,30,0,0,0,0.0,13.0,110.88
5019,2017,7,29,3,30,0,0,0,0.0,12.0,103.29
5020,2017,7,29,4,30,0,0,0,0.0,12.0,94.18
5021,2017,7,29,5,30,42,35,74,0.0,12.0,84.06
5022,2017,7,29,6,30,156,109,164,0.0,12.0,73.29
5023,2017,7,29,7,30,335,174,346,0.0,14.0,62.2
5024,2017,7,29,8,30,493,247,392,0.0,15.0,51.09
5025,2017,7,29,9,30,573,348,295,0.0,17.0,40.4
5026,2017,7,29,10,30,910,98,947,0.0,18.0,30.94
5027,2017,7,29,11,30,835,376,504,0.0,19.0,24.52
5028,2017,7,29,12,30,981,95,968,0.0,19.0,23.87
5029,2017,7,29,13,30,928,93,957,0.0,20.0,29.39
5030,2017,7,29,14,30,737,234,642,0.0,19.0,38.44
5031,2017,7,29,15,30,668,82,893,0.0,19.0,48.98
5032,2017,7,29,16,30,484,72,824,0.0,18.0,60.06
5033,2017,7,29,17,30,285,58,701,0.0,16.0,71.2
5034,2017,7,29,18,30,98,35,454,0.0,14.0,82.07000000000001
5035,2017,7,29,19,30,0,0,0,0.0,13.0,92.37
5036,2017,7,29,20,30,0,0,0,0.0,12.0,101.73
5037,2017,7,29,21,30,0,0,0,0.0,12.0,109.7
5038,2017,7,29,22,30,0,0,0,0.0,12.0,115.69
5039,2017,7,29,23,30,0,0,0,0.0,11.0,119.07
5040,2017,7,30,0,30,0,0,0,0.0,11.0,119.39
5041,2017,7,30,1,30,0,0,0,0.0,10.0,116.6
5042,2017,7,30,2,30,0,0,0,0.0,10.0,111.09
5043,2017,7,30,3,30,0,0,0,0.0,9.0,103.47
5044,2017,7,30,4,30,0,0,0,0.0,9.0,94.35
5045,2017,7,30,5,30,65,28,366,0.0,11.0,84.21000000000001
5046,2017,7,30,6,30,244,53,668,0.0,13.0,73.44
5047,2017,7,30,7,30,443,67,809,0.0,16.0,62.34
5048,2017,7,30,8,30,630,76,884,0.0,17.0,51.23
5049,2017,7,30,9,30,787,82,927,0.0,18.0,40.56
5050,2017,7,30,10,30,900,86,951,0.0,19.0,31.13
5051,2017,7,30,11,30,962,88,961,0.0,20.0,24.75
5052,2017,7,30,12,30,966,89,960,0.0,21.0,24.11
5053,2017,7,30,13,30,912,88,948,0.0,21.0,29.6
5054,2017,7,30,14,30,806,84,924,0.0,21.0,38.62
5055,2017,7,30,15,30,656,78,883,0.0,21.0,49.14
5056,2017,7,30,16,30,475,70,815,0.0,20.0,60.22
5057,2017,7,30,17,30,279,56,696,0.0,18.0,71.36
5058,2017,7,30,18,30,94,34,450,0.3,15.0,82.24
5059,2017,7,30,19,30,0,0,0,0.6000000000000001,14.0,92.55
5060,2017,7,30,20,30,0,0,0,0.7000000000000001,13.0,101.93
5061,2017,7,30,21,30,0,0,0,0.6000000000000001,13.0,109.92
5062,2017,7,30,22,30,0,0,0,0.6000000000000001,12.0,115.92
5063,2017,7,30,23,30,0,0,0,0.6000000000000001,12.0,119.32
5064,2017,7,31,0,30,0,0,0,0.7000000000000001,12.0,119.63
5065,2017,7,31,1,30,0,0,0,0.8,12.0,116.83
5066,2017,7,31,2,30,0,0,0,0.7000000000000001,12.0,111.3
5067,2017,7,31,3,30,0,0,0,0.6000000000000001,12.0,103.67
5068,2017,7,31,4,30,0,0,0,0.3,12.0,94.52
5069,2017,7,31,5,30,58,31,275,0.0,14.0,84.37
5070,2017,7,31,6,30,225,66,561,0.0,17.0,73.58
5071,2017,7,31,7,30,414,88,706,0.0,20.0,62.48
5072,2017,7,31,8,30,595,104,786,0.0,21.0,51.38
5073,2017,7,31,9,30,748,114,836,0.0,22.0,40.72
5074,2017,7,31,10,30,861,118,869,0.0,23.0,31.33
5075,2017,7,31,11,30,923,120,886,0.0,24.0,24.98
5076,2017,7,31,12,30,929,118,890,0.0,25.0,24.35
5077,2017,7,31,13,30,880,113,882,0.0,25.0,29.81
5078,2017,7,31,14,30,777,107,860,0.0,24.0,38.8
5079,2017,7,31,15,30,631,96,820,0.0,24.0,49.31
5080,2017,7,31,16,30,455,82,754,0.0,23.0,60.38
5081,2017,7,31,17,30,265,63,636,0.1,21.0,71.53
5082,2017,7,31,18,30,87,35,392,0.4,19.0,82.41
5083,2017,7,31,19,30,0,0,0,0.7000000000000001,17.0,92.74
5084,2017,7,31,20,30,0,0,0,0.8,16.0,102.14
5085,2017,7,31,21,30,0,0,0,0.8,16.0,110.14
5086,2017,7,31,22,30,0,0,0,0.7000000000000001,15.0,116.16
5087,2017,7,31,23,30,0,0,0,0.6000000000000001,15.0,119.57
5088,2017,8,1,0,30,0,0,0,0.5,14.0,119.88
5089,2017,8,1,1,30,0,0,0,0.4,14.0,117.07
5090,2017,8,1,2,30,0,0,0,0.2,14.0,111.52
5091,2017,8,1,3,30,0,0,0,0.0,14.0,103.86
5092,2017,8,1,4,30,0,0,0,0.0,14.0,94.7
5093,2017,8,1,5,30,52,34,187,0.0,16.0,84.53
5094,2017,8,1,6,30,212,84,457,0.0,19.0,73.73
5095,2017,8,1,7,30,396,118,604,0.0,21.0,62.63
5096,2017,8,1,8,30,570,150,675,0.0,22.0,51.53
5097,2017,8,1,9,30,718,174,719,0.0,23.0,40.88
5098,2017,8,1,10,30,833,170,777,0.0,24.0,31.52
5099,2017,8,1,11,30,892,176,791,0.0,25.0,25.22
5100,2017,8,1,12,30,897,175,794,0.0,25.0,24.6
5101,2017,8,1,13,30,681,406,318,0.0,25.0,30.03
5102,2017,8,1,14,30,751,143,782,0.0,25.0,39.0
5103,2017,8,1,15,30,28,28,0,0.0,24.0,49.49
5104,2017,8,1,16,30,377,171,418,0.0,23.0,60.55
5105,2017,8,1,17,30,215,107,344,0.1,22.0,71.7
5106,2017,8,1,18,30,68,44,185,0.5,21.0,82.59
5107,2017,8,1,19,30,0,0,0,0.6000000000000001,20.0,92.93
5108,2017,8,1,20,30,0,0,0,0.5,20.0,102.35
5109,2017,8,1,21,30,0,0,0,0.4,20.0,110.37
5110,2017,8,1,22,30,0,0,0,0.4,19.0,116.41
5111,2017,8,1,23,30,0,0,0,0.4,19.0,119.82
5112,2017,8,2,0,30,0,0,0,0.4,18.0,120.13
5113,2017,8,2,1,30,0,0,0,0.4,18.0,117.31
5114,2017,8,2,2,30,0,0,0,0.3,18.0,111.74
5115,2017,8,2,3,30,0,0,0,0.3,18.0,104.05
5116,2017,8,2,4,30,0,0,0,0.3,18.0,94.87
5117,2017,8,2,5,30,36,31,50,0.3,18.0,84.69
5118,2017,8,2,6,30,153,108,162,0.1,19.0,73.88
5119,2017,8,2,7,30,310,179,286,0.0,20.0,62.77
5120,2017,8,2,8,30,363,282,131,0.0,22.0,51.68
5121,2017,8,2,9,30,556,348,275,0.0,25.0,41.05
5122,2017,8,2,10,30,736,340,465,0.0,26.0,31.72
5123,2017,8,2,11,30,407,375,35,0.0,26.0,25.46
5124,2017,8,2,12,30,75,75,0,0.0,24.0,24.86
5125,2017,8,2,13,30,116,116,0,0.0,22.0,30.26
5126,2017,8,2,14,30,233,224,11,0.0,21.0,39.19
5127,2017,8,2,15,30,74,74,0,0.0,20.0,49.67
5128,2017,8,2,16,30,415,146,549,0.0,19.0,60.73
5129,2017,8,2,17,30,237,100,442,0.0,18.0,71.88
5130,2017,8,2,18,30,73,45,224,0.1,17.0,82.78
5131,2017,8,2,19,30,0,0,0,0.1,16.0,93.13
5132,2017,8,2,20,30,0,0,0,0.1,15.0,102.56
5133,2017,8,2,21,30,0,0,0,0.2,15.0,110.6
5134,2017,8,2,22,30,0,0,0,0.2,14.0,116.66
5135,2017,8,2,23,30,0,0,0,0.2,14.0,120.08
5136,2017,8,3,0,30,0,0,0,0.1,14.0,120.39
5137,2017,8,3,1,30,0,0,0,0.2,14.0,117.55
5138,2017,8,3,2,30,0,0,0,0.4,14.0,111.96
5139,2017,8,3,3,30,0,0,0,0.5,14.0,104.25
5140,2017,8,3,4,30,0,0,0,0.4,14.0,95.05
5141,2017,8,3,5,30,45,33,128,0.1,16.0,84.85000000000001
5142,2017,8,3,6,30,202,93,395,0.0,18.0,74.04
5143,2017,8,3,7,30,384,133,553,0.0,20.0,62.92
5144,2017,8,3,8,30,559,164,640,0.0,22.0,51.83
5145,2017,8,3,9,30,709,184,696,0.0,23.0,41.22
5146,2017,8,3,10,30,840,136,829,0.0,24.0,31.93
5147,2017,8,3,11,30,898,145,835,0.0,25.0,25.71
5148,2017,8,3,12,30,901,149,830,0.0,25.0,25.12
5149,2017,8,3,13,30,851,140,825,0.0,25.0,30.49
5150,2017,8,3,14,30,571,360,273,0.0,24.0,39.4
5151,2017,8,3,15,30,17,17,0,0.0,24.0,49.86
5152,2017,8,3,16,30,423,116,632,0.0,23.0,60.91
5153,2017,8,3,17,30,236,91,469,0.1,22.0,72.06
5154,2017,8,3,18,30,69,44,202,0.4,20.0,82.97
5155,2017,8,3,19,30,0,0,0,0.4,18.0,93.33
5156,2017,8,3,20,30,0,0,0,0.1,17.0,102.78
5157,2017,8,3,21,30,0,0,0,0.0,17.0,110.84
5158,2017,8,3,22,30,0,0,0,0.0,17.0,116.91
5159,2017,8,3,23,30,0,0,0,0.0,17.0,120.34
5160,2017,8,4,0,30,0,0,0,0.0,17.0,120.65
5161,2017,8,4,1,30,0,0,0,0.0,17.0,117.79
5162,2017,8,4,2,30,0,0,0,0.0,17.0,112.18
5163,2017,8,4,3,30,0,0,0,0.0,17.0,104.45
5164,2017,8,4,4,30,0,0,0,0.0,17.0,95.23
5165,2017,8,4,5,30,41,32,106,0.0,18.0,85.01
5166,2017,8,4,6,30,198,91,393,0.0,19.0,74.19
5167,2017,8,4,7,30,158,153,10,0.0,21.0,63.07
5168,2017,8,4,8,30,157,156,1,0.0,22.0,51.99
5169,2017,8,4,9,30,304,284,26,0.0,23.0,41.39
5170,2017,8,4,10,30,816,185,745,0.0,24.0,32.14
5171,2017,8,4,11,30,875,194,757,0.0,25.0,25.96
5172,2017,8,4,12,30,193,185,9,0.0,25.0,25.39
5173,2017,8,4,13,30,474,407,78,0.0,25.0,30.73
5174,2017,8,4,14,30,665,283,496,0.0,24.0,39.61
5175,2017,8,4,15,30,444,288,242,0.0,24.0,50.05
5176,2017,8,4,16,30,208,188,40,0.0,23.0,61.1
5177,2017,8,4,17,30,117,111,22,0.0,22.0,72.25
5178,2017,8,4,18,30,34,34,0,0.0,20.0,83.17
5179,2017,8,4,19,30,0,0,0,0.0,19.0,93.54
5180,2017,8,4,20,30,0,0,0,0.0,18.0,103.01
5181,2017,8,4,21,30,0,0,0,0.0,18.0,111.09
5182,2017,8,4,22,30,0,0,0,0.0,17.0,117.18
5183,2017,8,4,23,30,0,0,0,0.0,17.0,120.61
5184,2017,8,5,0,30,0,0,0,0.0,17.0,120.92
5185,2017,8,5,1,30,0,0,0,0.0,17.0,118.04
5186,2017,8,5,2,30,0,0,0,0.0,17.0,112.4
5187,2017,8,5,3,30,0,0,0,0.0,17.0,104.65
5188,2017,8,5,4,30,0,0,0,0.0,17.0,95.41
5189,2017,8,5,5,30,23,23,0,0.0,17.0,85.18
5190,2017,8,5,6,30,114,102,43,0.0,18.0,74.34
5191,2017,8,5,7,30,142,141,2,0.0,18.0,63.22
5192,2017,8,5,8,30,371,280,149,0.0,19.0,52.15
5193,2017,8,5,9,30,538,351,249,0.0,19.0,41.57
5194,2017,8,5,10,30,483,406,91,0.0,20.0,32.34
5195,2017,8,5,11,30,683,440,270,0.0,21.0,26.22
5196,2017,8,5,12,30,752,390,401,0.0,21.0,25.66
5197,2017,8,5,13,30,227,217,11,0.0,21.0,30.98
5198,2017,8,5,14,30,521,371,194,0.0,20.0,39.82
5199,2017,8,5,15,30,428,291,214,0.0,19.0,50.25
5200,2017,8,5,16,30,360,172,391,0.0,18.0,61.29
5201,2017,8,5,17,30,155,119,117,0.0,17.0,72.44
5202,2017,8,5,18,30,72,37,301,0.0,15.0,83.37
5203,2017,8,5,19,30,0,0,0,0.0,14.0,93.76
5204,2017,8,5,20,30,0,0,0,0.0,14.0,103.24
5205,2017,8,5,21,30,0,0,0,0.0,13.0,111.34
5206,2017,8,5,22,30,0,0,0,0.0,12.0,117.44
5207,2017,8,5,23,30,0,0,0,0.0,11.0,120.89
5208,2017,8,6,0,30,0,0,0,0.0,11.0,121.19
5209,2017,8,6,1,30,0,0,0,0.0,11.0,118.3
5210,2017,8,6,2,30,0,0,0,0.0,10.0,112.63
5211,2017,8,6,3,30,0,0,0,0.0,10.0,104.86
5212,2017,8,6,4,30,0,0,0,0.0,10.0,95.59
5213,2017,8,6,5,30,44,30,174,0.0,11.0,85.34
5214,2017,8,6,6,30,209,80,482,0.0,12.0,74.5
5215,2017,8,6,7,30,401,112,644,0.0,13.0,63.370000000000005
5216,2017,8,6,8,30,583,138,728,0.0,15.0,52.3
5217,2017,8,6,9,30,653,259,528,0.0,16.0,41.75
5218,2017,8,6,10,30,745,330,491,0.0,17.0,32.56
5219,2017,8,6,11,30,706,426,312,0.0,18.0,26.48
5220,2017,8,6,12,30,671,445,251,0.0,19.0,25.93
5221,2017,8,6,13,30,653,409,284,0.0,19.0,31.23
5222,2017,8,6,14,30,761,140,810,0.0,19.0,40.04
5223,2017,8,6,15,30,612,125,763,0.0,18.0,50.45
5224,2017,8,6,16,30,406,113,614,0.0,18.0,61.48
5225,2017,8,6,17,30,243,74,567,0.0,16.0,72.64
5226,2017,8,6,18,30,68,36,290,0.2,14.0,83.57000000000001
5227,2017,8,6,19,30,0,0,0,0.2,12.0,93.98
5228,2017,8,6,20,30,0,0,0,0.1,12.0,103.47
5229,2017,8,6,21,30,0,0,0,0.0,12.0,111.59
5230,2017,8,6,22,30,0,0,0,0.0,12.0,117.71
5231,2017,8,6,23,30,0,0,0,0.1,11.0,121.17
5232,2017,8,7,0,30,0,0,0,0.2,11.0,121.46
5233,2017,8,7,1,30,0,0,0,0.3,11.0,118.55
5234,2017,8,7,2,30,0,0,0,0.3,11.0,112.86
5235,2017,8,7,3,30,0,0,0,0.3,11.0,105.06
5236,2017,8,7,4,30,0,0,0,0.2,11.0,95.78
5237,2017,8,7,5,30,14,14,0,0.1,13.0,85.51
5238,2017,8,7,6,30,73,73,0,0.0,14.0,74.65
5239,2017,8,7,7,30,89,89,0,0.0,16.0,63.53
5240,2017,8,7,8,30,231,218,20,0.0,17.0,52.46
5241,2017,8,7,9,30,166,163,4,0.0,17.0,41.93
5242,2017,8,7,10,30,300,285,18,0.0,17.0,32.77
5243,2017,8,7,11,30,299,284,16,0.0,17.0,26.74
5244,2017,8,7,12,30,254,242,13,0.0,17.0,26.22
5245,2017,8,7,13,30,144,142,3,0.0,17.0,31.48
5246,2017,8,7,14,30,109,109,0,0.0,17.0,40.27
5247,2017,8,7,15,30,75,75,0,0.0,17.0,50.66
5248,2017,8,7,16,30,83,83,0,0.0,16.0,61.68
5249,2017,8,7,17,30,44,44,0,0.0,16.0,72.84
5250,2017,8,7,18,30,11,11,0,0.0,15.0,83.78
5251,2017,8,7,19,30,0,0,0,0.0,15.0,94.2
5252,2017,8,7,20,30,0,0,0,0.0,15.0,103.71
5253,2017,8,7,21,30,0,0,0,0.0,14.0,111.85
5254,2017,8,7,22,30,0,0,0,0.0,14.0,117.99
5255,2017,8,7,23,30,0,0,0,0.0,14.0,121.45
5256,2017,8,8,0,30,0,0,0,0.0,13.0,121.74
5257,2017,8,8,1,30,0,0,0,0.0,13.0,118.81
5258,2017,8,8,2,30,0,0,0,0.0,13.0,113.1
5259,2017,8,8,3,30,0,0,0,0.0,13.0,105.27
5260,2017,8,8,4,30,0,0,0,0.0,13.0,95.96
5261,2017,8,8,5,30,32,26,84,0.0,13.0,85.68
5262,2017,8,8,6,30,167,93,282,0.0,14.0,74.81
5263,2017,8,8,7,30,325,157,379,0.0,15.0,63.68
5264,2017,8,8,8,30,223,212,17,0.0,16.0,52.63
5265,2017,8,8,9,30,640,263,508,0.0,18.0,42.11
5266,2017,8,8,10,30,661,388,325,0.0,19.0,32.99
5267,2017,8,8,11,30,808,366,495,0.0,20.0,27.01
5268,2017,8,8,12,30,812,370,494,0.0,21.0,26.5
5269,2017,8,8,13,30,764,333,505,0.0,21.0,31.74
5270,2017,8,8,14,30,606,330,363,0.0,21.0,40.5
5271,2017,8,8,15,30,614,111,796,0.0,20.0,50.870000000000005
5272,2017,8,8,16,30,433,94,720,0.0,19.0,61.89
5273,2017,8,8,17,30,243,66,606,0.0,17.0,73.05
5274,2017,8,8,18,30,67,31,339,0.0,15.0,84.0
5275,2017,8,8,19,30,0,0,0,0.0,13.0,94.43
5276,2017,8,8,20,30,0,0,0,0.0,12.0,103.96
5277,2017,8,8,21,30,0,0,0,0.0,11.0,112.11
5278,2017,8,8,22,30,0,0,0,0.1,10.0,118.27
5279,2017,8,8,23,30,0,0,0,0.4,10.0,121.74
5280,2017,8,9,0,30,0,0,0,0.5,10.0,122.02
5281,2017,8,9,1,30,0,0,0,0.5,9.0,119.07
5282,2017,8,9,2,30,0,0,0,0.4,9.0,113.33
5283,2017,8,9,3,30,0,0,0,0.3,9.0,105.48
5284,2017,8,9,4,30,0,0,0,0.1,9.0,96.15
5285,2017,8,9,5,30,39,24,193,0.0,12.0,85.85000000000001
5286,2017,8,9,6,30,199,74,481,0.0,15.0,74.97
5287,2017,8,9,7,30,386,111,623,0.0,17.0,63.84
5288,2017,8,9,8,30,566,138,708,0.0,20.0,52.79
5289,2017,8,9,9,30,720,156,762,0.0,21.0,42.29
5290,2017,8,9,10,30,846,132,853,0.0,22.0,33.22
5291,2017,8,9,11,30,908,134,871,0.0,23.0,27.28
5292,2017,8,9,12,30,748,380,412,0.0,23.0,26.79
5293,2017,8,9,13,30,847,164,805,0.0,23.0,32.01
5294,2017,8,9,14,30,740,158,768,0.0,23.0,40.73
5295,2017,8,9,15,30,591,142,715,0.0,22.0,51.09
5296,2017,8,9,16,30,414,116,635,0.0,21.0,62.1
5297,2017,8,9,17,30,224,86,478,0.2,20.0,73.26
5298,2017,8,9,18,30,56,35,199,0.7000000000000001,18.0,84.22
5299,2017,8,9,19,30,0,0,0,0.9,17.0,94.66
5300,2017,8,9,20,30,0,0,0,0.9,16.0,104.21
5301,2017,8,9,21,30,0,0,0,0.9,15.0,112.38
5302,2017,8,9,22,30,0,0,0,0.9,15.0,118.55
5303,2017,8,9,23,30,0,0,0,0.9,14.0,122.03
5304,2017,8,10,0,30,0,0,0,0.9,14.0,122.31
5305,2017,8,10,1,30,0,0,0,0.9,13.0,119.34
5306,2017,8,10,2,30,0,0,0,0.9,13.0,113.57
5307,2017,8,10,3,30,0,0,0,0.9,13.0,105.69
5308,2017,8,10,4,30,0,0,0,0.8,13.0,96.33
5309,2017,8,10,5,30,31,24,100,0.4,15.0,86.02
5310,2017,8,10,6,30,187,92,372,0.0,17.0,75.13
5311,2017,8,10,7,30,375,135,547,0.0,20.0,64.0
5312,2017,8,10,8,30,557,163,654,0.0,22.0,52.95
5313,2017,8,10,9,30,710,191,703,0.0,23.0,42.48
5314,2017,8,10,10,30,737,323,496,0.0,24.0,33.44
5315,2017,8,10,11,30,796,363,488,0.0,23.0,27.56
5316,2017,8,10,12,30,748,377,417,0.0,23.0,27.09
5317,2017,8,10,13,30,843,174,791,0.0,23.0,32.28
5318,2017,8,10,14,30,731,176,734,0.0,23.0,40.98
5319,2017,8,10,15,30,482,252,367,0.0,22.0,51.31
5320,2017,8,10,16,30,267,197,151,0.0,20.0,62.32
5321,2017,8,10,17,30,141,117,82,0.1,19.0,73.48
5322,2017,8,10,18,30,32,31,8,0.4,18.0,84.44
5323,2017,8,10,19,30,0,0,0,0.5,17.0,94.9
5324,2017,8,10,20,30,0,0,0,0.4,16.0,104.46
5325,2017,8,10,21,30,0,0,0,0.4,15.0,112.66
5326,2017,8,10,22,30,0,0,0,0.4,14.0,118.84
5327,2017,8,10,23,30,0,0,0,0.5,13.0,122.33
5328,2017,8,11,0,30,0,0,0,0.5,13.0,122.6
5329,2017,8,11,1,30,0,0,0,0.6000000000000001,13.0,119.61
5330,2017,8,11,2,30,0,0,0,0.6000000000000001,13.0,113.81
5331,2017,8,11,3,30,0,0,0,0.7000000000000001,13.0,105.9
5332,2017,8,11,4,30,0,0,0,0.5,13.0,96.52
5333,2017,8,11,5,30,20,20,0,0.1,15.0,86.19
5334,2017,8,11,6,30,124,98,99,0.0,17.0,75.29
5335,2017,8,11,7,30,253,182,164,0.0,19.0,64.16
5336,2017,8,11,8,30,324,266,96,0.0,20.0,53.120000000000005
5337,2017,8,11,9,30,297,278,25,0.0,21.0,42.67
5338,2017,8,11,10,30,485,402,100,0.0,22.0,33.67
5339,2017,8,11,11,30,377,351,29,0.0,22.0,27.83
5340,2017,8,11,12,30,639,444,219,0.0,21.0,27.39
5341,2017,8,11,13,30,572,419,181,0.0,21.0,32.56
5342,2017,8,11,14,30,575,339,312,0.0,20.0,41.22
5343,2017,8,11,15,30,431,276,248,0.0,19.0,51.54
5344,2017,8,11,16,30,284,193,198,0.0,18.0,62.54
5345,2017,8,11,17,30,147,120,94,0.0,17.0,73.7
5346,2017,8,11,18,30,30,30,7,0.0,16.0,84.67
5347,2017,8,11,19,30,0,0,0,0.0,16.0,95.14
5348,2017,8,11,20,30,0,0,0,0.0,16.0,104.72
5349,2017,8,11,21,30,0,0,0,0.0,16.0,112.93
5350,2017,8,11,22,30,0,0,0,0.0,16.0,119.14
5351,2017,8,11,23,30,0,0,0,0.0,16.0,122.63
5352,2017,8,12,0,30,0,0,0,0.0,16.0,122.89
5353,2017,8,12,1,30,0,0,0,0.0,16.0,119.88
5354,2017,8,12,2,30,0,0,0,0.0,15.0,114.06
5355,2017,8,12,3,30,0,0,0,0.0,15.0,106.12
5356,2017,8,12,4,30,0,0,0,0.0,15.0,96.71
5357,2017,8,12,5,30,29,23,84,0.0,15.0,86.36
5358,2017,8,12,6,30,183,86,386,0.0,16.0,75.46000000000001
